id,content,emotion,createdAt,userId,secondary_emotions
6331,I felt discouraged today and couldn't easily shake the heaviness. I'm hoping the mood lifts with some rest.,sadness,2026-01-26,405,
6332,"I've been missing people lately, and that sense of loneliness caught up with me today. Writing about it felt easier than keeping it in my head.",sadness,2026-02-06,405,
6333,"I've been carrying a sad feeling lately, and it was especially noticeable today. I'm hoping the mood lifts with some rest.",sadness,2026-02-11,405,
6334,"Today my mood felt heavy, and I struggled to find the motivation to do much. I'm hoping the mood lifts with some rest.",sadness,2026-02-16,405,
6335,I was annoyed all morning and realized some of that irritation was covering up disappointment.,Anger,2026-02-17,405,anxiety
6336,"I was genuinely excited today, but I kept overthinking whether I deserved the good outcome. I could not decide which feeling mattered more.",Joy,2026-02-20,405,neutral
6337,"Today felt emotionally draining, and I had difficulty motivating myself.",sadness,2026-02-23,405,
6338,"The day passed normally, and I noticed some sadness only when things became quiet. I wrote it down because the combination felt important.",neutral,2026-02-25,405,Anger
6339,"Something that happened today hurt me more than I expected, and I ended up crying. I'm hoping the mood lifts with some rest.",sadness,2026-03-05,405,
6340,"Nothing dramatic happened today, but I still felt unusually down. Writing about it felt easier than keeping it in my head.",sadness,2026-03-09,405,
6341,"I was looking forward to the weekend, but my mind kept returning to unfinished work.",anxiety,2026-03-08,405,Joy
6342,"I wanted reassurance, but repeated reassurance started making me more frustrated. By evening, the two feelings were hard to separate.",anxiety,2026-03-11,405,neutral
6343,I had trouble getting motivated today because everything felt emotionally tiring.,sadness,2026-03-25,405,
6344,"The day was normal on the surface, although I was quietly pleased about one thing. By evening, the two feelings were hard to separate.",neutral,2026-01-04,406,Joy
6345,I felt unsettled by the uncertainty and impatient with everyone who kept telling me not to worry. I could not decide which feeling mattered more.,anxiety,2026-01-04,406,sadness
6346,I wasn't feeling like myself today and mostly wanted some quiet time. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-01-09,406,
6347,"I felt resentful toward someone I still care about, which made the whole situation confusing. I wrote it down because the combination felt important.",Anger,2026-01-21,406,neutral
6348,"I wanted to stand up for myself, but I was nervous about making the situation worse.",Anger,2026-01-30,406,sadness
6349,"My mood was low today, and even simple tasks felt harder than usual. I'm hoping the mood lifts with some rest.",sadness,2026-02-04,406,
6350,I felt lonely even when I wasn't physically alone. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-01-31,406,
6351,I was nervous before the meeting and ended up feeling irritated when it started late.,anxiety,2026-02-11,406,sadness
6352,"I've been feeling low and lonely lately, and today was difficult emotionally. I'm hoping the mood lifts with some rest.",sadness,2026-02-11,406,
6353,"I felt resentful toward someone I still care about, which made the whole situation confusing. I noticed the contradiction more than I expected.",Anger,2026-02-09,406,Joy
6354,"I've been carrying a sad feeling lately, and it was especially noticeable today. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-24,406,
6355,"I was worried about being judged, which made me sound more annoyed than I intended. I noticed the contradiction more than I expected.",anxiety,2026-03-13,406,neutral
6356,"I didn't feel very social today, which probably made the loneliness stronger.",sadness,2026-03-12,406,
6357,"The day was quiet, although I was quietly grateful that one difficult thing was over. I noticed the contradiction more than I expected.",neutral,2026-03-20,406,Anger
6358,"The day was normal on the surface, although I was quietly pleased about one thing. I wrote it down because the combination felt important.",neutral,2026-03-21,406,sadness
6359,"I could not let go of what happened, partly because I was scared it would happen again. I wrote it down because the combination felt important.",Anger,2026-03-25,406,anxiety
6360,"I completed my usual tasks and felt okay, despite a lingering disappointment. I wrote it down because the combination felt important.",neutral,2026-03-23,406,Anger
6361,"Nothing changed much today, but I noticed that I was less worried by the evening. It stayed in the back of my mind afterward.",neutral,2026-01-19,407,Joy
6362,"The day was normal on the surface, although I was quietly pleased about one thing.",neutral,2026-01-19,407,Anger
6363,I had trouble getting motivated today because everything felt emotionally tiring. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-01-25,407,
6364,"Nothing dramatic happened today, but I still felt unusually down.",sadness,2026-01-24,407,
6365,"Something that happened today hurt me more than I expected, and I ended up crying. I could use a little time to process it.",sadness,2026-02-09,407,
6366,I felt lonely even when I wasn't physically alone. I'm hoping the mood lifts with some rest.,sadness,2026-02-07,407,
6367,"I've been feeling low and lonely lately, and today was difficult emotionally. Writing about it felt easier than keeping it in my head.",sadness,2026-02-07,407,
6368,"The day was normal on the surface, although I was quietly pleased about one thing. I noticed the contradiction more than I expected.",neutral,2026-02-11,407,anxiety
6369,"Today felt emotionally draining, and I had difficulty motivating myself. Writing about it felt easier than keeping it in my head.",sadness,2026-02-10,407,
6370,"Today felt emotionally draining, and I had difficulty motivating myself. Writing about it felt easier than keeping it in my head.",sadness,2026-02-15,407,
6371,"I felt calm for a while, then one small uncertainty brought all the nervousness back. I wrote it down because the combination felt important.",anxiety,2026-02-18,407,Anger
6372,"Today gave me hope, even though I am still angry about what happened last week. I noticed the contradiction more than I expected.",Joy,2026-03-03,407,neutral
6373,An upsetting situation stayed on my mind and left me feeling hurt. I could use a little time to process it.,sadness,2026-03-09,407,
6374,"I wanted to enjoy the good news, but my mind immediately started listing everything that could change. I noticed the contradiction more than I expected.",anxiety,2026-03-14,407,Joy
6375,I followed my normal routine while carrying a quiet concern about a decision. It stayed in the back of my mind afterward.,neutral,2026-03-15,407,Joy
6376,"Most of the day was routine, though I became mildly irritated by a delay. I wrote it down because the combination felt important.",neutral,2026-03-13,407,Anger
6377,"I was furious about how I was treated, although underneath the anger I mostly felt hurt. I noticed the contradiction more than I expected.",Anger,2026-03-21,407,neutral
6378,"Today my mood felt heavy, and I struggled to find the motivation to do much. I'm hoping the mood lifts with some rest.",sadness,2026-01-14,408,
6379,A painful thought kept returning throughout the day and brought my mood down. Writing about it felt easier than keeping it in my head.,sadness,2026-01-27,408,
6380,"I went to class and came home as usual, while occasionally wondering how things would turn out. It stayed in the back of my mind afterward.",neutral,2026-01-31,408,sadness
6381,"I had a productive day, yet I spent too much of it worrying about whether I had done enough. I could not decide which feeling mattered more.",anxiety,2026-01-27,408,neutral
6382,Today I didn't have much energy for talking or doing the things I normally enjoy. I'm hoping the mood lifts with some rest.,sadness,2026-01-29,408,
6383,"I was proud of myself today, although part of me was still worried that the progress would not last. I wrote it down because the combination felt important.",Joy,2026-02-06,408,Anger
6384,"I've been feeling low and lonely lately, and today was difficult emotionally. Writing about it felt easier than keeping it in my head.",sadness,2026-02-17,408,
6385,"I've been missing people lately, and that sense of loneliness caught up with me today.",sadness,2026-02-27,408,
6386,"Nothing changed much today, but I noticed that I was less worried by the evening.",neutral,2026-02-22,408,anxiety
6387,"I spent most of the day working and felt steady, with a little anxiety about tomorrow. It stayed in the back of my mind afterward.",neutral,2026-02-27,408,Anger
6388,"I felt cheerful after receiving good news, but I was still annoyed by the way someone reacted to it. I wrote it down because the combination felt important.",Joy,2026-03-05,408,anxiety
6389,"Things went well, but I kept waiting for something to go wrong. It stayed in the back of my mind afterward.",anxiety,2026-03-04,408,Anger
6390,"I finally finished something difficult and felt proud, though I was exhausted and close to tears afterward. By evening, the two feelings were hard to separate.",Joy,2026-03-03,408,neutral
6391,"The day was quiet, although I was quietly grateful that one difficult thing was over. I wrote it down because the combination felt important.",neutral,2026-03-18,408,anxiety
6392,"I could not let go of what happened, partly because I was scared it would happen again. I could not decide which feeling mattered more.",Anger,2026-03-20,408,Joy
6393,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away. By evening, the two feelings were hard to separate.",anxiety,2026-03-20,408,Joy
6394,I felt sad about what might be lost and anxious about whether I could handle it. I wrote it down because the combination felt important.,anxiety,2026-03-25,408,sadness
6395,"I wanted to enjoy the good news, but my mind immediately started listing everything that could change. I wrote it down because the combination felt important.",anxiety,2026-03-22,408,neutral
6396,"I wanted to enjoy the good news, but my mind immediately started listing everything that could change. It stayed in the back of my mind afterward.",anxiety,2026-03-27,408,neutral
6397,"My mood was low today, and even simple tasks felt harder than usual. I could use a little time to process it.",sadness,2026-01-14,409,
6398,"I felt lighter after talking to a friend, even though the conversation reminded me of something painful. It stayed in the back of my mind afterward.",Joy,2026-01-16,409,neutral
6399,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away.",anxiety,2026-01-15,409,neutral
6400,"I was relieved to leave the situation, although I remained irritated about how it ended. By evening, the two feelings were hard to separate.",Anger,2026-01-22,409,sadness
6401,"Nothing dramatic happened today, but I still felt unusually down. I'm hoping the mood lifts with some rest.",sadness,2026-01-26,409,
6402,I felt hopeful about the decision while also imagining every possible bad outcome.,anxiety,2026-02-08,409,neutral
6403,"Something I worked hard for finally happened, and I felt both relieved and strangely emotional. By evening, the two feelings were hard to separate.",Joy,2026-02-23,409,neutral
6404,I wrote down some thoughts today because I was having a harder time than usual. I'm hoping the mood lifts with some rest.,sadness,2026-02-22,409,
6405,"Nothing dramatic happened today, but I still felt unusually down. Writing about it felt easier than keeping it in my head.",sadness,2026-02-28,409,
6406,"Today my mood felt heavy, and I struggled to find the motivation to do much. Writing about it felt easier than keeping it in my head.",sadness,2026-03-07,409,
6407,"Something that happened today hurt me more than I expected, and I ended up crying. I'm hoping the mood lifts with some rest.",sadness,2026-03-09,409,
6408,"I worked through my tasks and felt mostly fine, even though I was slightly frustrated by one problem. It stayed in the back of my mind afterward.",neutral,2026-03-12,409,anxiety
6409,"My mood was low today, and even simple tasks felt harder than usual. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-03-21,409,
6410,I felt angry because I cared more than I wanted to admit. It stayed in the back of my mind afterward.,Anger,2026-03-23,409,Joy
6411,"I was worried about being judged, which made me sound more annoyed than I intended.",anxiety,2026-01-11,410,Joy
6412,"My mood was low today, and even simple tasks felt harder than usual.",sadness,2026-01-09,410,
6413,"I was pleased with how things turned out, but I could not completely relax because another problem was waiting.",Joy,2026-01-14,410,neutral
6414,"I was furious about how I was treated, although underneath the anger I mostly felt hurt. It stayed in the back of my mind afterward.",Anger,2026-01-24,410,anxiety
6415,I felt down for much of the day and found myself withdrawing from people. Writing about it felt easier than keeping it in my head.,sadness,2026-01-28,410,
6416,"I didn't feel very social today, which probably made the loneliness stronger. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-10,410,
6417,I handled my usual responsibilities and did not feel strongly one way or another.,neutral,2026-02-11,410,anxiety
6418,"Something that happened today hurt me more than I expected, and I ended up crying. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-22,410,
6419,"I worked through my tasks and felt mostly fine, even though I was slightly frustrated by one problem.",neutral,2026-02-20,410,Joy
6420,"I didn't feel very social today, which probably made the loneliness stronger. I'm hoping the mood lifts with some rest.",sadness,2026-03-01,410,
6421,"I had a productive day, yet I spent too much of it worrying about whether I had done enough. By evening, the two feelings were hard to separate.",anxiety,2026-02-26,410,Joy
6422,A painful thought kept returning throughout the day and brought my mood down.,sadness,2026-03-09,410,
6423,"My mood was low today, and even simple tasks felt harder than usual. I could use a little time to process it.",sadness,2026-03-04,410,
6424,I felt tense after the argument and could not tell whether I was more worried or angry.,anxiety,2026-03-22,410,Anger
6425,"I felt disrespected and sad at the same time, and I did not know which feeling to act on. By evening, the two feelings were hard to separate.",Anger,2026-03-17,410,neutral
6426,"I spent time studying and relaxing, while also thinking about someone I have been missing.",neutral,2026-03-27,410,anxiety
6427,"I knew I had prepared well, but I was still afraid something unexpected would happen. I wrote it down because the combination felt important.",anxiety,2026-03-25,410,neutral
6428,I felt grateful for the people around me while also worrying that I was asking too much from them. It stayed in the back of my mind afterward.,Joy,2026-01-08,411,neutral
6429,"I enjoyed being around people, but I also felt a little left out when the conversation moved on. I wrote it down because the combination felt important.",Joy,2026-01-07,411,neutral
6430,I was frustrated with myself for worrying so much about something I cannot control.,anxiety,2026-01-08,411,Anger
6431,I was nervous before the meeting and ended up feeling irritated when it started late. It stayed in the back of my mind afterward.,anxiety,2026-01-18,411,neutral
6432,"I did not have any major emotional reaction today, just a mixture of tiredness and mild relief. I could not decide which feeling mattered more.",neutral,2026-01-22,411,anxiety
6433,"I wanted to enjoy the good news, but my mind immediately started listing everything that could change. I could not decide which feeling mattered more.",anxiety,2026-01-27,411,sadness
6434,I was irritated by a small mistake and then felt guilty about how strongly I reacted. It stayed in the back of my mind afterward.,Anger,2026-01-28,411,Joy
6435,I felt grateful for the people around me while also worrying that I was asking too much from them. I noticed the contradiction more than I expected.,Joy,2026-02-13,411,sadness
6436,A painful thought kept returning throughout the day and brought my mood down. Writing about it felt easier than keeping it in my head.,sadness,2026-02-11,411,
6437,I was restless all evening and frustrated that I could not make myself relax. I could not decide which feeling mattered more.,anxiety,2026-02-12,411,Anger
6438,"I was worried about being judged, which made me sound more annoyed than I intended. It stayed in the back of my mind afterward.",anxiety,2026-02-15,411,Anger
6439,I was restless all evening and frustrated that I could not make myself relax.,anxiety,2026-03-07,411,Anger
6440,An upsetting situation stayed on my mind and left me feeling hurt. I'm hoping the mood lifts with some rest.,sadness,2026-03-14,411,
6441,"I wanted to forgive them, but I was still afraid of being treated the same way again. I noticed the contradiction more than I expected.",Anger,2026-03-23,411,neutral
6442,I felt lonely even when I wasn't physically alone. Writing about it felt easier than keeping it in my head.,sadness,2026-03-19,411,
6443,"I felt safer after talking things through, but I was still uneasy about tomorrow.",anxiety,2026-03-28,411,Joy
6444,"I was restless all evening and frustrated that I could not make myself relax. By evening, the two feelings were hard to separate.",anxiety,2026-03-26,411,neutral
6445,"I was looking forward to the weekend, but my mind kept returning to unfinished work. By evening, the two feelings were hard to separate.",anxiety,2026-01-07,412,sadness
6446,I felt down for much of the day and found myself withdrawing from people. I'm hoping the mood lifts with some rest.,sadness,2026-01-09,412,
6447,"I didn't feel very social today, which probably made the loneliness stronger. I'm hoping the mood lifts with some rest.",sadness,2026-01-09,412,
6448,"I knew I was overreacting, but I was still too upset to let the issue go.",Anger,2026-01-16,412,sadness
6449,I felt down for much of the day and found myself withdrawing from people. Writing about it felt easier than keeping it in my head.,sadness,2026-02-03,412,
6450,"I had a productive day, yet I spent too much of it worrying about whether I had done enough. I wrote it down because the combination felt important.",anxiety,2026-02-06,412,sadness
6451,"Something good happened, yet I could not fully enjoy it because I was still angry about earlier. I could not decide which feeling mattered more.",Anger,2026-02-07,412,neutral
6452,I felt down for much of the day and found myself withdrawing from people. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-02-12,412,
6453,"Today my mood felt heavy, and I struggled to find the motivation to do much. Writing about it felt easier than keeping it in my head.",sadness,2026-02-12,412,
6454,I felt hurt by something that happened and spent a while sitting with the sadness. Writing about it felt easier than keeping it in my head.,sadness,2026-02-21,412,
6455,"I was looking forward to the weekend, but my mind kept returning to unfinished work. I wrote it down because the combination felt important.",anxiety,2026-02-23,412,Anger
6456,"I kept checking my phone because I was anxious, then got angry at myself for checking it again. It stayed in the back of my mind afterward.",anxiety,2026-03-05,412,neutral
6457,"I wanted to forgive them, but I was still afraid of being treated the same way again.",Anger,2026-03-11,412,Joy
6458,I was restless all evening and frustrated that I could not make myself relax. I noticed the contradiction more than I expected.,anxiety,2026-03-08,412,sadness
6459,"I was looking forward to the weekend, but my mind kept returning to unfinished work. It stayed in the back of my mind afterward.",anxiety,2026-03-24,412,Anger
6460,I was nervous before the meeting and ended up feeling irritated when it started late. I wrote it down because the combination felt important.,anxiety,2026-03-25,412,neutral
6461,"I could not stop overthinking, although I was also looking forward to seeing everyone. It stayed in the back of my mind afterward.",anxiety,2026-03-22,412,Joy
6462,"I did not have any major emotional reaction today, just a mixture of tiredness and mild relief. By evening, the two feelings were hard to separate.",neutral,2026-01-17,413,Anger
6463,An upsetting situation stayed on my mind and left me feeling hurt. I could use a little time to process it.,sadness,2026-01-26,413,
6464,"Nothing changed much today, but I noticed that I was less worried by the evening. I could not decide which feeling mattered more.",neutral,2026-02-09,413,anxiety
6465,"I was nervous before the meeting and ended up feeling irritated when it started late. By evening, the two feelings were hard to separate.",anxiety,2026-02-24,413,Anger
6466,"I've been feeling low and lonely lately, and today was difficult emotionally.",sadness,2026-02-23,413,
6467,I wasn't feeling like myself today and mostly wanted some quiet time. I could use a little time to process it.,sadness,2026-03-15,413,
6468,"I did not have any major emotional reaction today, just a mixture of tiredness and mild relief. It stayed in the back of my mind afterward.",neutral,2026-01-10,414,Joy
6469,"Nothing particularly memorable happened, though I enjoyed a small moment that lifted my mood. I noticed the contradiction more than I expected.",neutral,2026-01-08,414,Anger
6470,A painful thought kept returning throughout the day and brought my mood down. I could use a little time to process it.,sadness,2026-01-07,414,
6471,I felt discouraged today and couldn't easily shake the heaviness. I could use a little time to process it.,sadness,2026-01-11,414,
6472,I wasn't feeling like myself today and mostly wanted some quiet time. I'm hoping the mood lifts with some rest.,sadness,2026-01-26,414,
6473,I felt hopeful about the decision while also imagining every possible bad outcome. It stayed in the back of my mind afterward.,anxiety,2026-01-30,414,sadness
6474,I enjoyed a simple moment today that made me forget my worries for a while. I noticed the contradiction more than I expected.,Joy,2026-02-07,414,anxiety
6475,"Nothing particularly memorable happened, though I enjoyed a small moment that lifted my mood. By evening, the two feelings were hard to separate.",neutral,2026-02-11,414,sadness
6476,"I knew the situation was probably fine, but my body still felt tense. It stayed in the back of my mind afterward.",anxiety,2026-02-13,414,sadness
6477,"I kept worrying about tomorrow, even while part of me was excited about what might happen.",anxiety,2026-02-18,414,Joy
6478,I felt tense after the argument and could not tell whether I was more worried or angry. I noticed the contradiction more than I expected.,anxiety,2026-02-19,414,sadness
6479,I felt unsettled by the uncertainty and impatient with everyone who kept telling me not to worry. It stayed in the back of my mind afterward.,anxiety,2026-02-28,414,neutral
6480,"I kept worrying about tomorrow, even while part of me was excited about what might happen. I could not decide which feeling mattered more.",anxiety,2026-02-25,414,Joy
6481,A painful thought kept returning throughout the day and brought my mood down. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-02-28,414,
6482,"I wanted to forgive them, but I was still afraid of being treated the same way again. It stayed in the back of my mind afterward.",Anger,2026-02-28,414,anxiety
6483,"I've been carrying a sad feeling lately, and it was especially noticeable today. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-26,414,
6484,"I didn't feel very social today, which probably made the loneliness stronger. I could use a little time to process it.",sadness,2026-03-05,414,
6485,I felt hopeful about tomorrow while also missing how things used to be.,Joy,2026-03-02,414,neutral
6486,"I was happy that the problem was finally addressed, but I still had some resentment about it. I noticed the contradiction more than I expected.",Anger,2026-03-21,414,sadness
6487,"I was looking forward to the weekend, but my mind kept returning to unfinished work. I noticed the contradiction more than I expected.",anxiety,2026-03-25,414,neutral
6488,"I was frustrated with everyone today, but I also knew I was tired and emotionally worn down. It stayed in the back of my mind afterward.",Anger,2026-03-24,414,Joy
6489,I kept imagining an awkward conversation and became annoyed before it had even happened.,anxiety,2026-01-15,415,Anger
6490,"Nothing dramatic happened today, but I still felt unusually down. Writing about it felt easier than keeping it in my head.",sadness,2026-02-01,415,
6491,I felt tense during the conversation and became angry when I felt misunderstood. It stayed in the back of my mind afterward.,Anger,2026-02-14,415,neutral
6492,"I felt excited about the opportunity and terrified that I would not be good enough. By evening, the two feelings were hard to separate.",anxiety,2026-02-20,415,neutral
6493,I found myself feeling tearful after thinking about what happened. I'm hoping the mood lifts with some rest.,sadness,2026-02-18,415,
6494,Today I didn't have much energy for talking or doing the things I normally enjoy.,sadness,2026-03-05,415,
6495,I wasn't feeling like myself today and mostly wanted some quiet time. Writing about it felt easier than keeping it in my head.,sadness,2026-03-13,415,
6496,"I kept worrying about tomorrow, even while part of me was excited about what might happen. It stayed in the back of my mind afterward.",anxiety,2026-03-15,415,Anger
6497,"I've been missing people lately, and that sense of loneliness caught up with me today. I could use a little time to process it.",sadness,2026-03-16,415,
6498,"I was happy to hear from them, but immediately started worrying about what their message meant. I wrote it down because the combination felt important.",anxiety,2026-03-24,415,neutral
6499,"I was looking forward to the weekend, but my mind kept returning to unfinished work. I could not decide which feeling mattered more.",anxiety,2026-03-23,415,Joy
6500,"I was worried about being judged, which made me sound more annoyed than I intended. I could not decide which feeling mattered more.",anxiety,2026-01-14,416,Joy
6501,"Today felt emotionally draining, and I had difficulty motivating myself. Writing about it felt easier than keeping it in my head.",sadness,2026-01-13,416,
6502,An upsetting situation stayed on my mind and left me feeling hurt. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-01-13,416,
6503,A painful thought kept returning throughout the day and brought my mood down. I could use a little time to process it.,sadness,2026-01-25,416,
6504,"I've been feeling low and lonely lately, and today was difficult emotionally. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-01-26,416,
6505,"I spent most of the day working and felt steady, with a little anxiety about tomorrow. I wrote it down because the combination felt important.",neutral,2026-01-29,416,Anger
6506,"My plans stayed the same, but I was more irritable than I expected when something took longer. It stayed in the back of my mind afterward.",neutral,2026-02-03,416,Joy
6507,"I've been missing people lately, and that sense of loneliness caught up with me today. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-02-07,416,
6508,"My schedule was ordinary, but I found myself thinking about something that had been bothering me. It stayed in the back of my mind afterward.",neutral,2026-02-10,416,Anger
6509,"I kept imagining an awkward conversation and became annoyed before it had even happened. By evening, the two feelings were hard to separate.",anxiety,2026-02-08,416,neutral
6510,"I felt sad about what might be lost and anxious about whether I could handle it. By evening, the two feelings were hard to separate.",anxiety,2026-02-14,416,Joy
6511,"I knew I had prepared well, but I was still afraid something unexpected would happen. I noticed the contradiction more than I expected.",anxiety,2026-02-18,416,Joy
6512,"I felt anxious about making a mistake, and when someone criticized me I became angry.",anxiety,2026-03-05,416,neutral
6513,"Things went well, but I kept waiting for something to go wrong. By evening, the two feelings were hard to separate.",anxiety,2026-03-15,416,sadness
6514,I felt sad about what might be lost and anxious about whether I could handle it. I could not decide which feeling mattered more.,anxiety,2026-03-12,416,neutral
6515,I wasn't feeling like myself today and mostly wanted some quiet time. I'm hoping the mood lifts with some rest.,sadness,2026-03-22,416,
6516,"I've been carrying a sad feeling lately, and it was especially noticeable today. I think I needed to acknowledge the feeling instead of pushing it away.",sadness,2026-03-23,416,
6517,I found myself feeling tearful after thinking about what happened. I could use a little time to process it.,sadness,2026-03-27,416,
6518,"I was relieved when the problem was solved, although I remained nervous about what would happen next. I could not decide which feeling mattered more.",anxiety,2026-01-10,417,Joy
6519,I was restless all evening and frustrated that I could not make myself relax. It stayed in the back of my mind afterward.,anxiety,2026-01-16,417,Joy
6520,I felt hopeful about the decision while also imagining every possible bad outcome. I could not decide which feeling mattered more.,anxiety,2026-02-10,417,neutral
6521,"I could not stop overthinking, although I was also looking forward to seeing everyone. I could not decide which feeling mattered more.",anxiety,2026-02-08,417,Anger
6522,"I enjoyed the evening, although an argument earlier was still bothering me in the background. I wrote it down because the combination felt important.",Joy,2026-02-12,417,neutral
6523,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away. I noticed the contradiction more than I expected.",anxiety,2026-02-16,417,Anger
6524,"Nothing dramatic happened today, although I noticed I was a little more tired than usual. It stayed in the back of my mind afterward.",neutral,2026-02-17,417,anxiety
6525,I had trouble getting motivated today because everything felt emotionally tiring. Writing about it felt easier than keeping it in my head.,sadness,2026-02-25,417,
6526,"Today felt emotionally draining, and I had difficulty motivating myself. I could use a little time to process it.",sadness,2026-02-27,417,
6527,"I had a surprisingly good day, but I kept wondering whether the good feeling was temporary. I noticed the contradiction more than I expected.",Joy,2026-03-01,417,anxiety
6528,"I was excited to make plans, even though part of me wanted to stay home and avoid everything. By evening, the two feelings were hard to separate.",Joy,2026-03-11,417,sadness
6529,"Nothing unusual happened, but I noticed myself worrying briefly about an upcoming task. It stayed in the back of my mind afterward.",neutral,2026-03-17,417,sadness
6530,"I knew I had prepared well, but I was still afraid something unexpected would happen. I could not decide which feeling mattered more.",anxiety,2026-03-29,417,sadness
6531,"I had a surprisingly good day, but I kept wondering whether the good feeling was temporary. I could not decide which feeling mattered more.",Joy,2026-01-02,418,Anger
6532,"I went to class and came home as usual, while occasionally wondering how things would turn out. I noticed the contradiction more than I expected.",neutral,2026-01-05,418,anxiety
6533,"I felt calm for a while, then one small uncertainty brought all the nervousness back. It stayed in the back of my mind afterward.",anxiety,2026-01-15,418,Anger
6534,"I was happy to hear from them, but immediately started worrying about what their message meant. By evening, the two feelings were hard to separate.",anxiety,2026-01-12,418,Anger
6535,"I knew the situation was probably fine, but my body still felt tense. I noticed the contradiction more than I expected.",anxiety,2026-01-17,418,Anger
6536,I found myself feeling tearful after thinking about what happened. I think I needed to acknowledge the feeling instead of pushing it away.,sadness,2026-02-01,418,
6537,"I was happy to hear from them, but immediately started worrying about what their message meant. I noticed the contradiction more than I expected.",anxiety,2026-02-02,418,Joy
6538,I felt hopeful about the decision while also imagining every possible bad outcome. I noticed the contradiction more than I expected.,anxiety,2026-02-25,418,Anger
6539,"I've been carrying a sad feeling lately, and it was especially noticeable today. I'm hoping the mood lifts with some rest.",sadness,2026-02-27,418,
6540,I found myself feeling tearful after thinking about what happened. I'm hoping the mood lifts with some rest.,sadness,2026-03-19,418,
6541,I felt excited about the opportunity and terrified that I would not be good enough. I noticed the contradiction more than I expected.,anxiety,2026-01-10,419,sadness
6542,"I wanted reassurance, but repeated reassurance started making me more frustrated. I noticed the contradiction more than I expected.",anxiety,2026-01-19,419,sadness
6543,"I laughed with everyone at dinner, but I noticed I was carrying some sadness underneath it. It stayed in the back of my mind afterward.",Joy,2026-01-27,419,neutral
6544,"I went through my routine and felt mostly neutral, with a small amount of nervousness about tomorrow. I could not decide which feeling mattered more.",neutral,2026-01-23,419,anxiety
6545,"I was relieved when the problem was solved, although I remained nervous about what would happen next. I noticed the contradiction more than I expected.",anxiety,2026-01-24,419,neutral
6546,I felt hopeful about tomorrow while also missing how things used to be. It stayed in the back of my mind afterward.,Joy,2026-01-31,419,anxiety
6547,"I was proud of myself today, although part of me was still worried that the progress would not last. I noticed the contradiction more than I expected.",Joy,2026-02-02,419,neutral
6548,"I felt calm for a while, then one small uncertainty brought all the nervousness back.",anxiety,2026-02-09,419,Joy
6549,"I felt appreciated today, and that made some of the loneliness easier to carry. By evening, the two feelings were hard to separate.",Joy,2026-02-07,419,anxiety
6550,"I was happy with myself after finishing my work, although I was still anxious about the next deadline. I wrote it down because the combination felt important.",Joy,2026-02-12,419,neutral
6551,"I wanted reassurance, but repeated reassurance started making me more frustrated. I wrote it down because the combination felt important.",anxiety,2026-02-26,419,Joy
6552,"I knew the situation was probably fine, but my body still felt tense. By evening, the two feelings were hard to separate.",anxiety,2026-02-26,419,Joy
6553,"I felt anxious about making a mistake, and when someone criticized me I became angry. I wrote it down because the combination felt important.",anxiety,2026-03-12,419,sadness
6554,"I tried to focus on the positive outcome, but uncertainty kept pulling my attention away. It stayed in the back of my mind afterward.",anxiety,2026-03-15,419,sadness
6555,I found myself feeling tearful after thinking about what happened. Writing about it felt easier than keeping it in my head.,sadness,2026-03-25,419,
6556,"Today felt emotionally draining, and I had difficulty motivating myself. Writing about it felt easier than keeping it in my head.",sadness,2026-03-25,419,
6557,"I was disappointed by the outcome and turned that disappointment into frustration. By evening, the two feelings were hard to separate.",Anger,2026-01-08,420,Joy
6558,I felt angry because I cared more than I wanted to admit. I could not decide which feeling mattered more.,Anger,2026-01-06,420,anxiety
6559,A painful thought kept returning throughout the day and brought my mood down. Writing about it felt easier than keeping it in my head.,sadness,2026-01-16,420,
6560,"The day was quiet, although I was quietly grateful that one difficult thing was over. By evening, the two feelings were hard to separate.",neutral,2026-01-29,420,sadness
6561,"I felt unsettled by the uncertainty and impatient with everyone who kept telling me not to worry. By evening, the two feelings were hard to separate.",anxiety,2026-01-30,420,Anger
6562,"Something that happened today hurt me more than I expected, and I ended up crying. I could use a little time to process it.",sadness,2026-02-03,420,
6563,I was restless all evening and frustrated that I could not make myself relax. I wrote it down because the combination felt important.,anxiety,2026-02-03,420,Joy
